concentrates	concentrate	ˈkɒn.sən.treɪts	c-k,o-ɒ,n-n,c-s,e-ə,n-n,t-t,r-r,a.e-eɪ,t-t,s-s	SUFFIX_ADD	s	con.cen.trates	12	11	3	14155
concentrating	concentrate	ˈkɒn.sən.treɪt.ɪŋ	c-k,o-ɒ,n-n,c-s,e-ə,n-n,t-t,r-r,a-eɪ,t-t,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	con.cen.trat.ing	13	12	4	14155
concentration	concentration	ˌkɒn.sən.ˈtreɪʃ.ən	c-k,o-ɒ,n-n,c-s,e-ə,n-n,t-t,r-r,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.cen.tra.tion	13	12	4	12146
concentration's	concentration	ˌkɒn.sən.ˈtreɪʃ.ənz	c-k,o-ɒ,n-n,c-s,e-ə,n-n,t-t,r-r,a-eɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.cen.tra.tion's	15	14	4	12146
concentrations	concentration	ˌkɒn.sən.ˈtreɪʃ.ənz	c-k,o-ɒ,n-n,c-s,e-ə,n-n,t-t,r-r,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.cen.tra.tions	14	13	4	12146
concept	concept	ˈkɒn.sept	c-k,o-ɒ,n-n,c-s,e-e,p-p,t-t	SUFFIX_NONE	NULL	con.cept	7	7	2	35944
concept's	concept	ˈkɒn.septs	c-k,o-ɒ,n-n,c-s,e-e,p-p,t-t,'-,s-s	SUFFIX_ADD	's	con.cept's	9	9	2	35944
conception	conception	kən.ˈsep.ʃən	c-k,o-ə,n-n,c-s,e-e,p-p,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.cep.tion	10	9	3	5953
conception's	conception	kən.ˈsep.ʃənz	c-k,o-ə,n-n,c-s,e-e,p-p,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.cep.tion's	12	11	3	5953
conceptions	conception	kən.ˈsep.ʃənz	c-k,o-ə,n-n,c-s,e-e,p-p,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.cep.tions	11	10	3	5953
concepts	concept	ˈkɒn.septs	c-k,o-ɒ,n-n,c-s,e-e,p-p,t-t,s-s	SUFFIX_ADD	s	con.cepts	8	8	2	35944
concern	concern	kən.ˈsɜːn	c-k,o-ə,n-n,c-s,er-ɜː,n-n	SUFFIX_NONE	NULL	con.cern	7	6	2	55203
concerned	concerned	kən.ˈsɜːnd	c-k,o-ə,n-n,c-s,er-ɜː,n-n,ed-d	SUFFIX_NONE	NULL	con.cerned	9	7	2	34331
concernedly	concerned	kən.ˈsɜː.nɪd.li	c-k,o-ə,n-n,c-s,er-ɜː,n-n,e-ɪ,d-d,l-l,y-i	SUFFIX_ADD	ly	con.cer.ned.ly	11	10	4	5001
concerning	concerning	kən.ˈsɜːn.ɪŋ	c-k,o-ə,n-n,c-s,er-ɜː,n-n,i-ɪ,ng-ŋ	SUFFIX_NONE	NULL	con.cern.ing	10	8	3	9329
concerns	concern	kən.ˈsɜːnz	c-k,o-ə,n-n,c-s,er-ɜː,n-n,s-z	SUFFIX_ADD	s	con.cerns	8	7	2	55203
concert	concert	kən.ˈsɜːt	c-k,o-ə,n-n,c-s,er-ɜː,t-t	SUFFIX_NONE	NULL	con.cert	7	6	2	13270
concert's	concert	kən.ˈsɜːts	c-k,o-ə,n-n,c-s,er-ɜː,t-t,'-,s-s	SUFFIX_ADD	's	con.cert's	9	8	2	13270
concerted	concert	kən.ˈsɜː.tɪd	c-k,o-ə,n-n,c-s,er-ɜː,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.cer.ted	9	8	3	13270
concerting	concert	kən.ˈsɜːt.ɪŋ	c-k,o-ə,n-n,c-s,er-ɜː,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.cert.ing	10	8	3	13270
concerts	concert	kən.ˈsɜːts	c-k,o-ə,n-n,c-s,er-ɜː,t-t,s-s	SUFFIX_ADD	s	con.certs	8	7	2	13270
conclude	conclude	kən.ˈkluːd	c-k,o-ə,n-n,c-k,l-l,u.e-uː,d-d	SUFFIX_NONE	NULL	con.clude	8	7	2	22247
concluded	conclude	kən.ˈkluː.dɪd	c-k,o-ə,n-n,c-k,l-l,u-uː,d-d,e-ɪ,d-d	SUFFIX_DROP	ed	con.clu.ded	9	9	3	22247
concludes	conclude	kən.ˈkluːdz	c-k,o-ə,n-n,c-k,l-l,u.e-uː,d-d,s-z	SUFFIX_ADD	s	con.cludes	9	8	2	22247
concluding	conclude	kən.ˈkluːd.ɪŋ	c-k,o-ə,n-n,c-k,l-l,u-uː,d-d,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	con.clud.ing	10	9	3	22247
conclusion	conclusion	kən.ˈkluːʒ.ən	c-k,o-ə,n-n,c-k,l-l,u-uː,si-ʒ,o-ə,n-n	SUFFIX_NONE	NULL	con.clu.sion	10	9	3	23034
conclusion's	conclusion	kən.ˈkluːʒ.ənz	c-k,o-ə,n-n,c-k,l-l,u-uː,si-ʒ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.clu.sion's	12	11	3	23034
conclusions	conclusion	kən.ˈkluːʒ.ənz	c-k,o-ə,n-n,c-k,l-l,u-uː,si-ʒ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.clu.sions	11	10	3	23034
concrete	concrete	ˈkɒŋ.kriːt	c-k,o-ɒ,n-ŋ,c-k,r-r,e.e-iː,t-t	SUFFIX_NONE	NULL	con.crete	8	7	2	8871
concrete's	concrete	ˈkɒŋ.kriːts	c-k,o-ɒ,n-ŋ,c-k,r-r,e.e-iː,t-t,s-s	SUFFIX_ADD	's	con.cretes	10	8	2	8871
concreted	concrete	ˈkɒŋ.kriː.tɪd	c-k,o-ɒ,n-ŋ,c-k,r-r,e-iː,t-t,e-ɪ,d-d	SUFFIX_DROP	ed	con.cre.ted	9	9	3	8871
concretely	concrete	kən.ˈkriːt.li	c-k,o-ə,n-n,c-k,r-r,e.e-iː,t-t,l-l,y-i	SUFFIX_ADD	ly	con.crete.ly	10	9	3	5001
concreteness	concrete	<concreteness>	NULL	SUFFIX_ADD	ness	concreteness	12	1	1	8871
concreteness's	concrete	<concreteness>z	NULL	SUFFIX_ADD	's	concreteness's	14	1	1	8871
concretenesses	concrete	<concretenesses>	NULL	SUFFIX_ADD	nesses	concretenesses	14	1	1	8871
concreter	concrete	<concreter>	NULL	SUFFIX_DROP	er	concreter	9	1	1	8871
concretes	concrete	ˈkɒŋ.kriːts	c-k,o-ɒ,n-ŋ,c-k,r-r,e.e-iː,t-t,s-s	SUFFIX_ADD	s	con.cretes	9	8	2	8871
concreting	concrete	ˈkɒŋ.kriːt.ɪŋ	c-k,o-ɒ,n-ŋ,c-k,r-r,e-iː,t-t,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	con.cret.ing	10	9	3	8871
condemn	condemn	kən.ˈdem	c-k,o-ə,n-n,d-d,e-e,mn-m	SUFFIX_NONE	NULL	con.demn	7	6	2	6418
condemned	condemn	kən.ˈdemd	c-k,o-ə,n-n,d-d,e-e,mn-m,ed-d	SUFFIX_ADD	ed	con.demned	9	7	2	6418
condemning	condemn	kən.ˈdem.ɪŋ	c-k,o-ə,n-n,d-d,e-e,mn-m,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.demn.ing	10	8	3	6418
condemns	condemn	kən.ˈdemz	c-k,o-ə,n-n,d-d,e-e,mn-m,s-z	SUFFIX_ADD	s	con.demns	8	7	2	6418
condition	condition	kən.ˈdɪʃ.ən	c-k,o-ə,n-n,d-d,i-ɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.di.tion	9	8	3	63489
condition's	condition	kən.ˈdɪʃ.ənz	c-k,o-ə,n-n,d-d,i-ɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.di.tion's	11	10	3	63489
conditioned	condition	kən.ˈdɪʃ.ənd	c-k,o-ə,n-n,d-d,i-ɪ,ti-ʃ,o-ə,n-n,ed-d	SUFFIX_ADD	ed	con.di.tioned	11	9	3	63489
conditioning	condition	kən.ˈdɪʃ.ən.ɪŋ	c-k,o-ə,n-n,d-d,i-ɪ,ti-ʃ,o-ə,n-n,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.di.tion.ing	12	10	4	63489
conditions	condition	kən.ˈdɪʃ.ənz	c-k,o-ə,n-n,d-d,i-ɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.di.tions	10	9	3	63489
conduct	conduct	kən.ˈdʌkt	c-k,o-ə,n-n,d-d,u-ʌ,c-k,t-t	SUFFIX_NONE	NULL	con.duct	7	7	2	34909
conduct's	conduct	kən.ˈdʌkts	c-k,o-ə,n-n,d-d,u-ʌ,c-k,t-t,'-,s-s	SUFFIX_ADD	's	con.duct's	9	9	2	34909
conducted	conduct	kən.ˈdʌk.tɪd	c-k,o-ə,n-n,d-d,u-ʌ,c-k,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.duc.ted	9	9	3	34909
conducting	conduct	kən.ˈdʌkt.ɪŋ	c-k,o-ə,n-n,d-d,u-ʌ,c-k,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.duct.ing	10	9	3	34909
conducts	conduct	kən.ˈdʌkts	c-k,o-ə,n-n,d-d,u-ʌ,c-k,t-t,s-s	SUFFIX_ADD	s	con.ducts	8	8	2	34909
conference	conference	ˈkɒn.fə.rəns	c-k,o-ɒ,n-n,f-f,e-ə,r-r,e-ə,n-n,ce-s	SUFFIX_NONE	NULL	con.fe.rence	10	9	3	40643
conference's	conference	ˈkɑːn.fə.rən.səz	c-k,o-ɑː,n-n,f-f,e-ə,r-r,e-ə,n-n,c-s,e-ə,'-,s-z	SUFFIX_ADD	's	con.fe.ren.ce's	12	12	4	40643
conferenced	conference	<conferenced>	NULL	SUFFIX_DROP	ed	conferenced	11	1	1	40643
conferences	conference	ˈkɒn.fə.rən.sɪz	c-k,o-ɒ,n-n,f-f,e-ə,r-r,e-ə,n-n,c-s,e-ɪ,s-z	SUFFIX_ADD	s	con.fe.ren.ces	11	11	4	40643
conferencing	conference	ˈkɒn.fə.rəns.ɪŋ	c-k,o-ɒ,n-n,f-f,e-ə,r-r,e-ə,n-n,c-s,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	con.fe.renc.ing	12	11	4	40643
confess	confess	kən.ˈfes	c-k,o-ə,n-n,f-f,e-e,ss-s	SUFFIX_NONE	NULL	con.fess	7	6	2	6815
confessed	confess	kən.ˈfest	c-k,o-ə,n-n,f-f,e-e,ss-s,ed-t	SUFFIX_ADD	ed	con.fessed	9	7	2	6815
confesses	confess	kən.ˈfe.sɪz	c-k,o-ə,n-n,f-f,e-e,ss-s,e-ɪ,s-z	SUFFIX_ADD	es	con.fes.ses	9	8	3	6815
confessing	confess	kən.ˈfes.ɪŋ	c-k,o-ə,n-n,f-f,e-e,ss-s,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.fes.sing	10	8	3	6815
confession	confession	kən.ˈfeʃ.ən	c-k,o-ə,n-n,f-f,e-e,ssi-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.fes.sion	10	8	3	5074
confession's	confession	kən.ˈfeʃ.ənz	c-k,o-ə,n-n,f-f,e-e,ssi-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.fes.sion's	12	10	3	5074
confessions	confession	kən.ˈfeʃ.ənz	c-k,o-ə,n-n,f-f,e-e,ssi-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.fes.sions	11	9	3	5074
confidence	confidence	ˈkɒn.fɪ.dəns	c-k,o-ɒ,n-n,f-f,i-ɪ,d-d,e-ə,n-n,ce-s	SUFFIX_NONE	NULL	con.fi.dence	10	9	3	18955
confidence's	confidence	ˈkɑːn.fə.dən.səz	c-k,o-ɑː,n-n,f-f,i-ə,d-d,e-ə,n-n,c-s,e-ə,'-,s-z	SUFFIX_ADD	's	con.fi.den.ce's	12	12	4	18955
confidences	confidence	ˈkɒn.fɪ.dən.sɪz	c-k,o-ɒ,n-n,f-f,i-ɪ,d-d,e-ə,n-n,c-s,e-ɪ,s-z	SUFFIX_ADD	s	con.fi.den.ces	11	11	4	18955
confident	confident	ˈkɒn.fɪ.dənt	c-k,o-ɒ,n-n,f-f,i-ɪ,d-d,e-ə,n-n,t-t	SUFFIX_NONE	NULL	con.fi.dent	9	9	3	10831
confidently	confident	ˈkɒn.fɪ.dənt.li	c-k,o-ɒ,n-n,f-f,i-ɪ,d-d,e-ə,n-n,t-t,l-l,y-i	SUFFIX_ADD	ly	con.fi.dent.ly	11	11	4	5001
confirm	confirm	kən.ˈfɜːm	c-k,o-ə,n-n,f-f,ir-ɜː,m-m	SUFFIX_NONE	NULL	con.firm	7	6	2	19327
confirmed	confirm	kən.ˈfɜːmd	c-k,o-ə,n-n,f-f,ir-ɜː,m-m,ed-d	SUFFIX_ADD	ed	con.firmed	9	7	2	19327
confirming	confirm	kən.ˈfɜːm.ɪŋ	c-k,o-ə,n-n,f-f,ir-ɜː,m-m,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.firm.ing	10	8	3	19327
confirms	confirm	kən.ˈfɜːmz	c-k,o-ə,n-n,f-f,ir-ɜː,m-m,s-z	SUFFIX_ADD	s	con.firms	8	7	2	19327
conflict	conflict	kən.ˈflɪkt	c-k,o-ə,n-n,f-f,l-l,i-ɪ,c-k,t-t	SUFFIX_NONE	NULL	con.flict	8	8	2	34710
conflict's	conflict	kən.ˈflɪkts	c-k,o-ə,n-n,f-f,l-l,i-ɪ,c-k,t-t,'-,s-s	SUFFIX_ADD	's	con.flict's	10	10	2	34710
conflicted	conflict	kən.ˈflɪk.tɪd	c-k,o-ə,n-n,f-f,l-l,i-ɪ,c-k,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.flic.ted	10	10	3	34710
conflicting	conflict	kən.ˈflɪkt.ɪŋ	c-k,o-ə,n-n,f-f,l-l,i-ɪ,c-k,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.flict.ing	11	10	3	34710
conflicts	conflict	kən.ˈflɪkts	c-k,o-ə,n-n,f-f,l-l,i-ɪ,c-k,t-t,s-s	SUFFIX_ADD	s	con.flicts	9	9	2	34710
confront	confront	kən.ˈfrʌnt	c-k,o-ə,n-n,f-f,r-r,o-ʌ,n-n,t-t	SUFFIX_NONE	NULL	con.front	8	8	2	13757
confrontation	confrontation	ˌkɒn.frʌn.ˈteɪʃ.ən	c-k,o-ɒ,n-n,f-f,r-r,o-ʌ,n-n,t-t,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.fron.ta.tion	13	12	4	5762
confrontation's	confrontation	ˌkɒn.frʌn.ˈteɪʃ.ənz	c-k,o-ɒ,n-n,f-f,r-r,o-ʌ,n-n,t-t,a-eɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.fron.ta.tion's	15	14	4	5762
confrontations	confrontation	ˌkɒn.frʌn.ˈteɪʃ.ənz	c-k,o-ɒ,n-n,f-f,r-r,o-ʌ,n-n,t-t,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.fron.ta.tions	14	13	4	5762
confronted	confront	kən.ˈfrʌn.tɪd	c-k,o-ə,n-n,f-f,r-r,o-ʌ,n-n,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.fron.ted	10	10	3	13757
confronting	confront	kən.ˈfrʌnt.ɪŋ	c-k,o-ə,n-n,f-f,r-r,o-ʌ,n-n,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.front.ing	11	10	3	13757
confronts	confront	kən.ˈfrʌnts	c-k,o-ə,n-n,f-f,r-r,o-ʌ,n-n,t-t,s-s	SUFFIX_ADD	s	con.fronts	9	9	2	13757
confuse	confuse	kən.ˈfjuːz	c-k,o-ə,n-n,f-f,u.e-juː,s-z	SUFFIX_NONE	NULL	con.fuse	7	6	2	8045
confused	confuse	kən.ˈfjuːzd	c-k,o-ə,n-n,f-f,u-juː,s-z,ed-d	SUFFIX_DROP	ed	con.fused	8	7	2	8045
confuses	confuse	kən.ˈfjuː.zɪz	c-k,o-ə,n-n,f-f,u-juː,s-z,e-ɪ,s-z	SUFFIX_ADD	s	con.fu.ses	8	8	3	8045
confusing	confuse	kən.ˈfjuːz.ɪŋ	c-k,o-ə,n-n,f-f,u-juː,s-z,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	con.fus.ing	9	8	3	8045
confusion	confusion	kən.ˈfjuːʒ.ən	c-k,o-ə,n-n,f-f,u-juː,si-ʒ,o-ə,n-n	SUFFIX_NONE	NULL	con.fu.sion	9	8	3	8751
confusion's	confusion	kən.ˈfjuːʒ.ənz	c-k,o-ə,n-n,f-f,u-juː,si-ʒ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.fu.sion's	11	10	3	8751
confusions	confusion	kən.ˈfjuːʒ.ənz	c-k,o-ə,n-n,f-f,u-juː,si-ʒ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.fu.sions	10	9	3	8751
congressional	congressional	kən.ˈɡreʃ.ənəl	c-k,o-ə,n-n,g-ɡ,r-r,e-e,ssi-ʃ,o-ə,n-n,a-ə,l-l	SUFFIX_NONE	NULL	con.gres.sional	13	11	3	14936
congressionally	congressional	kən.ˈɡre.ʃə.nə.li	c-k,o-ə,n-n,g-ɡ,r-r,e-e,ssi-ʃ,o-ə,n-n,a-ə,ll-l,y-i	SUFFIX_ADD	ly	con.gres.sio.nal.ly	15	12	5	5001
connect	connect	kə.ˈnekt	c-k,o-ə,nn-n,e-e,c-k,t-t	SUFFIX_NONE	NULL	con.nect	7	6	2	22100
connected	connect	kə.ˈnek.tɪd	c-k,o-ə,nn-n,e-e,c-k,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.nec.ted	9	8	3	22100
connecting	connect	kə.ˈnekt.ɪŋ	c-k,o-ə,nn-n,e-e,c-k,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.nect.ing	10	8	3	22100
connection	connection	kə.ˈnek.ʃən	c-k,o-ə,nn-n,e-e,c-k,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.nec.tion	10	8	3	26552
connection's	connection	kə.ˈnek.ʃənz	c-k,o-ə,nn-n,e-e,c-k,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.nec.tion's	12	10	3	26552
connections	connection	kə.ˈnek.ʃənz	c-k,o-ə,nn-n,e-e,c-k,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.nec.tions	11	9	3	26552
connects	connect	kə.ˈnekts	c-k,o-ə,nn-n,e-e,c-k,t-t,s-s	SUFFIX_ADD	s	con.nects	8	7	2	22100
conscience	conscience	ˈkɒn.ʃəns	c-k,o-ɒ,n-n,sci-ʃ,e-ə,n-n,ce-s	SUFFIX_NONE	NULL	con.science	10	7	2	5317
conscience's	conscience	ˈkɒn.ʃənsɪz	c-k,o-ɒ,n-n,sci-ʃ,e-ə,n-n,c-s,e-ɪ,'-,s-z	SUFFIX_ADD	's	con.science's	12	10	2	5317
consciences	conscience	ˈkɒn.ʃən.sɪz	c-k,o-ɒ,n-n,sci-ʃ,e-ə,n-n,c-s,e-ɪ,s-z	SUFFIX_ADD	s	con.scien.ces	11	9	3	5317
conscious	conscious	ˈkɒn.ʃəs	c-k,o-ɒ,n-n,sci-ʃ,ou-ə,s-s	SUFFIX_NONE	ous	con.scious	9	6	2	7152
consciously	conscious	ˈkɒn.ʃə.sli	c-k,o-ɒ,n-n,sci-ʃ,ou-ə,s-s,l-l,y-i	SUFFIX_ADD	ly	con.sciou.sly	11	8	3	5001
consciousness	consciousness	ˈkɒn.ʃə.snəs	c-k,o-ɒ,n-n,sci-ʃ,ou-ə,s-s,n-n,e-ə,ss-s	SUFFIX_NONE	NULL	con.sciou.sness	13	9	3	9758
consciousness's	conscious	ˈkɒn.ʃə.snəsɪz	c-k,o-ɒ,n-n,sci-ʃ,ou-ə,s-s,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	con.sciou.sness's	15	11	3	7152
consciousnesses	conscious	ˈkɒn.ʃə.snəsɪz	c-k,o-ɒ,n-n,sci-ʃ,ou-ə,s-s,n-n,e-ə,ss-s,e-ɪ,s-z	SUFFIX_ADD	nesses	con.sciou.snesses	15	11	3	7152
consecutive	consecutive	kən.ˈse.kjʊ.tɪv	c-k,o-ə,n-n,s-s,e-e,c-k,u-jʊ,t-t,i.e-ɪ,v-v	SUFFIX_NONE	NULL	con.se.cu.tive	11	10	4	5471
consecutively	consecutive	kən.ˈse.kjʊ.tɪ.vli	c-k,o-ə,n-n,s-s,e-e,c-k,u-jʊ,t-t,i.e-ɪ,v-v,l-l,y-i	SUFFIX_ADD	ly	con.se.cu.ti.vely	13	12	5	5001
consecutiveness	consecutive	<consecutiveness>	NULL	SUFFIX_ADD	ness	consecutiveness	15	1	1	5471
consecutiveness's	consecutive	<consecutiveness>z	NULL	SUFFIX_ADD	's	consecutiveness's	17	1	1	5471
consensus	consensus	kən.ˈsen.səs	c-k,o-ə,n-n,s-s,e-e,n-n,s-s,u-ə,s-s	SUFFIX_NONE	NULL	con.sen.sus	9	9	3	9250
consensus's	consensus	kən.ˈsen.səsɪz	c-k,o-ə,n-n,s-s,e-e,n-n,s-s,u-ə,s-s,'-,s-ɪz	SUFFIX_ADD	's	con.sen.sus's	11	11	3	9250
consensuses	consensus	<consensuses>	NULL	SUFFIX_ADD	es	consensuses	11	1	1	9250
consent	consent	kən.ˈsent	c-k,o-ə,n-n,s-s,e-e,n-n,t-t	SUFFIX_NONE	NULL	con.sent	7	7	2	6239
consented	consent	kən.ˈsen.tɪd	c-k,o-ə,n-n,s-s,e-e,n-n,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.sen.ted	9	9	3	6239
consenting	consent	kən.ˈsent.ɪŋ	c-k,o-ə,n-n,s-s,e-e,n-n,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.sent.ing	10	9	3	6239
consents	consent	kən.ˈsents	c-k,o-ə,n-n,s-s,e-e,n-n,t-t,s-s	SUFFIX_ADD	s	con.sents	8	8	2	6239
consequence	consequence	ˈkɒn.sɪ.kwəns	c-k,o-ɒ,n-n,s-s,e-ɪ,q-k,u-w,e-ə,n-n,ce-s	SUFFIX_NONE	NULL	con.se.quence	11	10	3	23307
consequence's	consequence	ˈkɒn.sɪ.kwənsɪz	c-k,o-ɒ,n-n,s-s,e-ɪ,q-k,u-w,e-ə,n-n,c-s,e-ɪ,'-,s-z	SUFFIX_ADD	's	con.se.quence's	13	13	3	23307
consequences	consequence	ˈkɒn.sɪ.kwən.sɪz	c-k,o-ɒ,n-n,s-s,e-ɪ,q-k,u-w,e-ə,n-n,c-s,e-ɪ,s-z	SUFFIX_ADD	s	con.se.quen.ces	12	12	4	23307
consequently	consequently	ˈkɒn.sɪ.kwənt.li	c-k,o-ɒ,n-n,s-s,e-ɪ,q-k,u-w,e-ə,n-n,t-t,l-l,y-i	SUFFIX_NONE	NULL	con.se.quent.ly	12	12	4	6463
conservation	conservation	ˌkɒn.sə.ˈveɪʃ.ən	c-k,o-ɒ,n-n,s-s,er-ə,v-v,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.ser.va.tion	12	10	4	6129
conservation's	conservation	ˌkɒn.sə.ˈveɪʃ.ənz	c-k,o-ɒ,n-n,s-s,er-ə,v-v,a-eɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	con.ser.va.tion's	14	12	4	6129
conservations	conservation	ˌkɒn.sə.ˈveɪʃ.ənz	c-k,o-ɒ,n-n,s-s,er-ə,v-v,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.ser.va.tions	13	11	4	6129
conservative	conservative	kən.ˈsɜː.və.tɪv	c-k,o-ə,n-n,s-s,er-ɜː,v-v,a-ə,t-t,i.e-ɪ,v-v	SUFFIX_NONE	NULL	con.ser.va.tive	12	10	4	19778
conservatively	conservative	kən.ˈsɜː.və.tɪ.vli	c-k,o-ə,n-n,s-s,er-ɜː,v-v,a-ə,t-t,i.e-ɪ,v-v,l-l,y-i	SUFFIX_ADD	ly	con.ser.va.ti.vely	14	12	5	5001
conservativeness	conservative	<conservativeness>	NULL	SUFFIX_ADD	ness	conservativeness	16	1	1	19778
conservativeness's	conservative	<conservativeness>z	NULL	SUFFIX_ADD	's	conservativeness's	18	1	1	19778
conservatives	conservative	kən.ˈsɜː.və.tɪvz	c-k,o-ə,n-n,s-s,er-ɜː,v-v,a-ə,t-t,i.e-ɪ,v-v,s-z	SUFFIX_ADD	s	con.ser.va.tives	13	11	4	19778
consider	consider	kən.ˈsɪ.də	c-k,o-ə,n-n,s-s,i-ɪ,d-d,er-ə	SUFFIX_NONE	NULL	con.si.der	8	7	3	101987
considerable	considerable	kən.ˈsɪ.də.rəb.əl	c-k,o-ə,n-n,s-s,i-ɪ,d-d,e-ə,r-r,a-ə,b-b,le-əl	SUFFIX_NONE	NULL	con.si.de.rab.le	12	11	5	11544
considerably	considerably	kən.ˈsɪ.də.rə.bli	c-k,o-ə,n-n,s-s,i-ɪ,d-d,e-ə,r-r,a-ə,b-b,l-l,y-i	SUFFIX_NONE	NULL	con.si.de.ra.bly	12	12	5	5481
consideration	consideration	kən.ˌsɪ.də.ˈreɪʃ.ən	c-k,o-ə,n-n,s-s,i-ɪ,d-d,e-ə,r-r,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	con.si.de.ra.tion	13	12	5	14047
considerations	consideration	kən.ˌsɪ.də.ˈreɪʃ.ənz	c-k,o-ə,n-n,s-s,i-ɪ,d-d,e-ə,r-r,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	con.si.de.ra.tions	14	13	5	14047
considered	consider	kən.ˈsɪ.dəd	c-k,o-ə,n-n,s-s,i-ɪ,d-d,er-ə,ed-d	SUFFIX_ADD	ed	con.si.dered	10	8	3	101987
considering	consider	kən.ˈsɪ.dər.ɪŋ	c-k,o-ə,n-n,s-s,i-ɪ,d-d,e-ə,r-r,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.si.der.ing	11	10	4	101987
considers	consider	kən.ˈsɪ.dəz	c-k,o-ə,n-n,s-s,i-ɪ,d-d,er-ə,s-z	SUFFIX_ADD	s	con.si.ders	9	8	3	101987
consist	consist	kən.ˈsɪst	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t	SUFFIX_NONE	NULL	con.sist	7	7	2	16648
consisted	consist	kən.ˈsɪ.stɪd	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	con.si.sted	9	9	3	16648
consistent	consistent	kən.ˈsɪ.stənt	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t,e-ə,n-n,t-t	SUFFIX_NONE	NULL	con.si.stent	10	10	3	16334
consistently	consistently	kən.ˈsɪ.stənt.li	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t,e-ə,n-n,t-t,l-l,y-i	SUFFIX_NONE	NULL	con.si.stent.ly	12	12	4	8104
consisting	consist	kən.ˈsɪst.ɪŋ	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	con.sist.ing	10	9	3	16648
consists	consist	kən.ˈsɪsts	c-k,o-ə,n-n,s-s,i-ɪ,s-s,t-t,s-s	SUFFIX_ADD	s	con.sists	8	8	2	16648
